EMIT	072_background_fork.sh
EMIT	073_trap_signal.sh
EMIT	074_shopt.sh
EMIT	075_eval_complex.sh
EMIT	076_brace_expansion_mixed.sh
EMIT	077_backslash_continuation.sh
EMIT	078_arithmetic_double_paren.sh
EMIT	079_heredoc_interpolation.sh
EMIT	080_process_sub_pipeline.sh
EMIT	081_nested_functions.sh
EMIT	082_sort_locale.sh
BAD-EMIT	083_process_sub_missing_files.sh
EMIT	084_while_pipeline.sh
EMIT	086_if_condition_pipe.sh
EMIT	087_function_cmd_sub.sh
EMIT	088_while_read_ifs_sort.sh
EMIT	089_for_in_arith.sh
EMIT	090_nested_if_else.sh
EMIT	091_while_pipe_var.sh
BAD-EMIT	092_for_arith_func.sh
EMIT	093_case_esac.sh
EMIT	094_until_loop.sh
EMIT	095_select_menu.sh
BAD-EMIT	096_head_procsub.sh
EMIT	100_pipeline_failure_basic.sh
EMIT	101_pipeline_failure_grep.sh
EMIT	102_pipeline_failure_sort.sh
EMIT	103_pipeline_failure_multi.sh
EMIT	104_pipeline_failure_var_capture.sh
EMIT	900_if2echo.sh
EMIT	999_pwd.sh
EMIT	arith-ambiguous-double-paren.sh
EMIT	arith-base-notation.sh
EMIT	arith-postfix-status.sh
EMIT	arithmetic-bracket-old-syntax.sh
EMIT	arithmetic-equality.sh
EMIT	arithmetic-var-ref.sh
EMIT	arithmetic-vs-command-subshell.sh
EMIT	array-assignment-variable-subscript.sh
EMIT	array-subscript.sh
EMIT	assign-in-args.sh
EMIT	at-in-test.sh
EMIT	at-var-default.sh
EMIT	background-chain.sh
EMIT	backslash-continuation-dollar-paren.sh
EMIT	backslash-continuation-in-dollar-paren.sh
BAD-EMIT	backslash-dollar-brace.sh
EMIT	backslash-gt-test.sh
EMIT	backslash-newline-dq.sh
EMIT	backtick-echo-single-quote.sh
EMIT	backtick-inside-comment.sh
EMIT	bash-keyword-arg.sh
EMIT	bc-native-capture.sh
EMIT	bench-case.sh
EMIT	bench-cmp.sh
EMIT	bench-count.sh
EMIT	bench-cut.sh
EMIT	bench-echo.sh
EMIT	bench-func.sh
EMIT	bench-increment.sh
EMIT	bench-strlen.sh
EMIT	bench-strremove.sh
EMIT	bench-strsubst.sh
EMIT	bench-subshell.sh
EMIT	bench-substr.sh
EMIT	bin-echo-builtin.sh
EMIT	brace-close-after-subshell.sh
EMIT	brace-expansion-error.sh
EMIT	brace-expansion-fail.sh
EMIT	brace-inside-cmdsubst.sh
EMIT	brace-unbalanced.sh
EMIT	builtin-system-open3.sh
EMIT	capture-paren-with-eval.sh
EMIT	case-arithmetic-body.sh
EMIT	case-command-subst-pattern.sh
EMIT	case-double-semicolon.sh
EMIT	case-nested-esac-semicolon.sh
EMIT	case-pattern-dollar-paren.sh
EMIT	case-pattern-empty-assign.sh
EMIT	case-pattern-paren.sh
EMIT	case-pattern-pipe-paren.sh
EMIT	case-pattern-star-pipe.sh
EMIT	cat-dash-stdin.sh
EMIT	cat-heredoc-pipeline.sh
EMIT	cd-command-substitution.sh
EMIT	cd-in-qx.sh
EMIT	check-qx-aa-exec.sh
EMIT	check-qx-systemd-path.sh
EMIT	checkqx-open3-builtin.sh
EMIT	checkqx-qx-var-mv.sh
EMIT	checkqx-qx-var-rm.sh
EMIT	checkqx-qx-var-which.sh
EMIT	chmod-standalone.sh
EMIT	chown-standalone.sh
EMIT	chown-through-xargs.sh
EMIT	comment-like-in-string.sh
EMIT	comment-with-single-quotes.sh
EMIT	complex-command-substitution.sh
EMIT	complex-pipe-subshell.sh
EMIT	crlf-line-endings.sh
EMIT	declare-let-keyword.sh
EMIT	dollar-after-dollar.sh
EMIT	dollar-at-default-quoted.sh
EMIT	dollar-at-with-default.sh
EMIT	dollar-bang.sh
EMIT	dollar-followed-by-slash.sh
EMIT	dollar-minus.sh
EMIT	dollar-positional-arithmetic.sh
EMIT	dollar-question-in-bracket.sh
EMIT	dollar-question-in-test.sh
EMIT	dollar-question.sh
EMIT	double-bracket-and-chain.sh
BAD-EMIT	double-bracket-or-chained.sh
BAD-EMIT	double-bracket-or.sh
EMIT	double-bracket-pipeline.sh
EMIT	double-equals-in-test.sh
EMIT	double-paren-subshell.sh
EMIT	double-quote-with-sed-inside.sh
EMIT	dq-hashbang-multiline-assign.sh
EMIT	dqs-nested-awk-sed.sh
EMIT	dqs-nested-dollar.sh
EMIT	echo-complex-pipeline.sh
EMIT	echo-hashbang-continuation.sh
EMIT	echo-hashbang-in-function.sh
EMIT	echo-in-qx.sh
EMIT	echo-with-escaped-backtick-and-quotes.sh
EMIT	echo-with-escaped-backtick.sh
EMIT	egrep-not-native.sh
EMIT	eq-string-num-var.sh
CRASH	escaped-paren-command-subst.sh
EMIT	escaped-quote-midword.sh
EMIT	escaped-singlequote-in-doublequote.sh
EMIT	exitScript-after-test.sh
EMIT	exitScript-function.sh
EMIT	for-loop-dollar-at.sh
EMIT	func-after-or-assign.sh
EMIT	func-after-test-or.sh
EMIT	function-space-paren.sh
EMIT	generator-system-echo-checkqx.sh
EMIT	gunzip_example.sh
EMIT	hash-in-var.sh
BAD-EMIT	heredoc-apostrophe-in-unquoted.sh
BAD-EMIT	heredoc-apostrophe-span.sh
BAD-EMIT	heredoc-apostrophe.sh
EMIT	heredoc-backtick-quote-span.sh
EMIT	heredoc-binary-data.sh
EMIT	heredoc-inside-dollar-paren.sh
EMIT	heredoc-parse-error.sh
EMIT	heredoc-python-fstring.sh
EMIT	heredoc-redirects-same-line.sh
EMIT	heredoc-singlequote-span.sh
EMIT	heredoc-subshell-redirects.sh
EMIT	heredoc-tabs.sh
EMIT	heredoc-unclosed.sh
EMIT	heredoc-with-braces.sh
BAD-EMIT	heredoc-with-quotes.sh
EMIT	heredoc-with-redirect-same-line.sh
BAD-EMIT	id-cmdsub.sh
EMIT	interactive-test-minus-t.sh
EMIT	keyword-in-arg.sh
EMIT	let-builtin.sh
EMIT	let-plusassign.sh
EMIT	lex-dot-in-var.sh
EMIT	lex-unexpected-qmark.sh
EMIT	lexer-char-minus.sh
EMIT	ln-symlink.sh
EMIT	local-declare-redirect.sh
EMIT	longoption-consumes-quote.sh
EMIT	mixed-quoting.sh
EMIT	mul_xy.sh
EMIT	multiline-assign.sh
EMIT	multiline-dq-hashbang.sh
EMIT	multiline-dq-string.sh
EMIT	multiple-awk-in-dqs.sh
EMIT	nested-case-esac.sh
EMIT	nested-heredoc-in-function.sh
EMIT	nested-subshell-paren.sh
EMIT	not-negation.sh
EMIT	or-continue.sh
EMIT	param-expand-default-operator.sh
EMIT	param-expand-hash-sameline.sh
EMIT	param-expand-hash.sh
EMIT	param-expand-hashhash.sh
EMIT	param-expand-multiline.sh
EMIT	param-expand-question.sh
EMIT	parameter-expansion-nested.sh
EMIT	parameter-expansion-pattern.sh
EMIT	parse-and-or-chain-with-assign.sh
EMIT	parse-arithmetic-extra-paren.sh
EMIT	parse-arithmetic-nested-array.sh
EMIT	parse-array-assignment.sh
EMIT	parse-array-plusassign.sh
EMIT	parse-at-slice-param.sh
EMIT	parse-at-slice.sh
EMIT	parse-backslash-continuation.sh
EMIT	parse-backslash-newline-in-string.sh
EMIT	parse-bare-quote-in-function.sh
EMIT	parse-brace-close.sh
EMIT	parse-brace-expansion.sh
EMIT	parse-brace-in-heredoc.sh
EMIT	parse-braceclose-unexpected.sh
EMIT	parse-bracket-chain.sh
EMIT	parse-bracket-subshell-pipe.sh
EMIT	parse-bracket-unexpected.sh
EMIT	parse-break-or.sh
EMIT	parse-builtin-keywords-in-case-body.sh
EMIT	parse-case-dollarparen-pattern.sh
EMIT	parse-case-doublesemicolon.sh
EMIT	parse-case-paren-pattern.sh
EMIT	parse-case-quoted-pattern.sh
EMIT	parse-case-subject-complex.sh
EMIT	parse-cd-command-subst.sh
EMIT	parse-command-subst-in-test.sh
EMIT	parse-comment-in-brace.sh
EMIT	parse-comment-in-dollar-paren.sh
EMIT	parse-complex-pipeline-quotes.sh
EMIT	parse-complex-sed-in-dollarparen.sh
EMIT	parse-complex-test-parens.sh
EMIT	parse-crlf-shebang.sh
EMIT	parse-db-status-fmt.sh
EMIT	parse-default-value-no-colon.sh
EMIT	parse-default-value-plain-dash.sh
EMIT	parse-dollar-at-default.sh
EMIT	parse-dollar-at-end-of-line.sh
EMIT	parse-dollar-brace-hash-hash.sh
EMIT	parse-dollar-end-of-string.sh
EMIT	parse-dollar-in-arithmetic.sh
EMIT	parse-dollar-in-param-expand.sh
EMIT	parse-dollar-keyword-var.sh
EMIT	parse-dollar-paren-or.sh
EMIT	parse-dollar-paren-pipe.sh
EMIT	parse-dollar-single-quote.sh
EMIT	parse-dollars-in-string.sh
EMIT	parse-done-unexpected.sh
EMIT	parse-dot-after-var.sh
EMIT	parse-double-bracket-char-class.sh
EMIT	parse-double-bracket-newline.sh
BAD-EMIT	parse-double-bracket-or-after-heredoc.sh
BAD-EMIT	parse-double-bracket-or.sh
EMIT	parse-double-semicolon-in-case.sh
EMIT	parse-double-semicolon.sh
EMIT	parse-doublequote-unexpected.sh
EMIT	parse-ef-test-operator.sh
EMIT	parse-empty-assign-doublesemicolon.sh
EMIT	parse-equals-in-variable.sh
EMIT	parse-error-block-in-pipeline.sh
EMIT	parse-error-case-bracket.sh
